Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
9063856295,KYX1399,NY,PAS,07/14/2023,21,PICK,TOYOT,T,40120,26550,8020,20240821,41,41,41,361370,T201,E,0829A,,BX,O,941,Hoe Ave,,0,408,D1,,Y  Y,0800A,0930A,GY,,2019,,0,01,21-No Parking (street clean),,,
9063785872,JJX3558,NY,PAS,07/18/2023,14,4DSD,SUBAR,T,34650,10510,13610,20230729,18,18,18,368511,T106,B,0806A,,NY,O,120,W 44th St,,0,408,C,,YYYYYYY,,,BLUE,,2013,,0,27,14-No Standing,,,
9063948803,KZV3272,NY,PAS,07/25/2023,40,SUBN,DODGE,T,60040,39000,25240,20250129,107,107,107,353083,T402,L,0639A,,Q,F,186-39,Radnor Rd,,0,408,E2,,YYYYYYY,,,BK,,2022,,0,G,40-Fire Hydrant,,,
9065317363,KHL1262,NY,PAS,07/20/2023,38,4DSD,BMW,T,24890,18710,18730,20241102,19,19,19,374597,T103,I,1246P,,NY,F,1289,Lexington Ave,,0,408,H1,,YYYYY,1000A,0700P,BR,,2017,113071,0,10,38-Failure to Dsplay Meter Rec,,,
9065077996,KFP8330,NY,PAS,07/18/2023,40,SUBN,JEEP,T,35910,11710,13610,20240831,24,24,24,361282,T103,L,1003P,,NY,F,203,W 107th St,,0,408,E2,,YYYYYYY,,,WH,,2018,,7,CC1,40-Fire Hydrant,,,
9065278060,KKG2750,NY,PAS,07/14/2023,21,4DSD,DODGE,T,33390,23170,24400,20250105,1,1,1,363127,T105,M,1106A,,NY,F,401,Washington St,,0,408,D1,,Y  Y,1100A,1230A,GY,,2013,,0,A,21-No Parking (street clean),,,
9066263611,LBZ2923,NY,PAS,07/19/2023,40,SUBN,NISSA,T,54490,46190,13490,20250412,104,104,104,355205,T402,N,0712A,,Q,F,61-28,Madison St,,0,408,E2,,YYYYYYY,,,GY,,2021,,0,C,40-Fire Hydrant,,,
9065770902,KZY8584,NY,PAS,07/19/2023,74,SUBN,LINCO,T,13990,12590,12540,20250316,104,104,104,371226,T402,H,0801A,,Q,F,60-39,67th Ave,,0,408,J2,,YYYYYYY,,,GY,,2015,,0,31,74-Missing Display Plate,,,
9066097360,LCL5362,NY,PAS,07/20/2023,17,SUBN,MITSU,T,34230,93250,42730,20250519,84,84,84,367373,T301,G,0440P,,K,F,237,Duffield St,,0,408,C4,,YYYYY,0800A,0600P,GY,,2019,,0,SPCL,17-No Stand (exc auth veh),,,
9066870230,KVU4604,NY,PAS,07/17/2023,38,2DSD,TOYOT,T,56490,64390,12690,20240315,104,104,104,367371,T402,E,0510P,,Q,F,59-38,Myrtle Ave,,0,408,H1,,YYYYYY,0900A,0700P,GY,,2015,454278,0,28,38-Failure to Dsplay Meter Rec,,,
9066287810,LBE8351,NY,PAS,07/19/2023,70,SUBN,DODGE,T,9540,35690,26540,20250427,111,111,111,357112,T401,G,0313P,,Q,F,214-26,41st Ave,,0,408,J3,,YYYYYYY,,,BK,,2020,,0,44,70B-Impropr Dsply of Reg (NYS),,,
9066485620,KWZ5544,NY,PAS,07/15/2023,70,SUBN,HONDA,T,11040,62590,9840,20230624,108,108,108,372271,T401,P,0132P,,Q,O,41-03,52nd St,,0,408,J3,,YYYYYYY,,,BK,,2022,,0,38-P,70A-Reg. Sticker Expired (NYS),,,
9066826873,KXT6923,NY,PAS,07/17/2023,21,SUBN,HONDA,T,54110,23230,23930,20240707,83,83,83,375305,T301,I,0926A,,K,O,656,Kosciuszko St,,0,408,D1,,Y  Y,0900A,1030A,GY,,2019,,0,11,21-No Parking (street clean),,,
9066597604,KYT5077,NY,PAS,07/20/2023,37,SUBN,LINCO,T,16740,0,0,20240929,115,115,115,362541,T401,R,0400P,0303P,Q,I,W,81st St,35ft N/of Roosevelt,0,408,H1,,YYYYYY,0900A,0700P,BK,,2014,402581,0,10,37-Expired Parking Meter,,,
9066060906,KSP7995,NY,PAS,07/17/2023,21,SUBN,SUBAR,T,5230,0,0,20240208,78,78,78,372297,T302,E,1204P,,K,I,N,2nd St,15ft W/of 5th Ave,0,408,D1,,Y,1130A,0100P,GY,,2018,,0,56,21-No Parking (street clean),,,
9067269256,JHN3864,NY,PAS,07/20/2023,19,CONV,MAZDA,T,6030,5280,5430,20230616,78,78,78,346022,T302,R,1101A,,K,F,193,9th St,,0,408,C3,,YYYYYYY,,,RD,,1996,,0,C1,19-No Stand (bus stop),,,
9069421938,GYF1284,NY,PAS,07/25/2023,14,4DSD,HYUND,T,17450,0,0,20250506,121,121,121,371728,T303,N,0529P,,R,F,1331,Bay St,,0,408,C,,YYYYYYY,,,WH,,2019,,0,C-PM,14-No Standing,,,
9067410780,KYZ6249,NY,PAS,07/19/2023,31,SUBN,FORD,T,17550,0,0,20240919,13,13,13,355675,T102,C,0719A,,NY,I,S,E 28th St,20ft E/of 5th Ave,0,408,L3,,YYYYY,0700A,0700P,BK,,2013,,0,20,31-No Stand (Com. Mtr. Zone),,,
9067417798,KKT4553,NY,PAS,07/20/2023,70,CONV,FORD,T,12310,0,0,20230412,9,9,9,362626,T102,A,0807A,,NY,I,W,Avenue C,7ft N/of E 13th St,0,408,J3,,YYYYYYY,,,GY,,2014,,0,F,70A-Reg. Sticker Expired (NYS),,,
9068160382,L79RTF,NJ,PAS,07/20/2023,38,4DSD,AUDI,T,11110,34710,34730,88888888,18,18,18,330487,T501,B,0504P,,NY,O,653,11th Ave,,0,408,H1,,YYYYYY,0830A,0700P,GREY,,0,102775,0,99,38-Failure to Dsplay Meter Rec,,,
9068776058,KWE7745,NY,PAS,07/20/2023,20,SUBN,FORD,T,8140,8990,9140,20240428,114,114,114,371159,T401,P,0202P,,Q,F,38-25,31st St,,0,408,D,,YYYYYYY,,,GY,,2016,,0,52-P,20A-No Parking (Non-COM),,,
9067350333,KNM7124,NY,PAS,07/17/2023,21,SUBN,ME/BE,T,18040,23290,23490,20250511,103,103,103,362214,T402,A,0842A,,Q,F,152-11,89th Ave,,0,408,D1,,Y  Y,0830A,0900A,WH,,2016,,0,19,21-No Parking (street clean),,,
9068505361,KNP2921,NY,PAS,07/24/2023,70,SUBN,TOYOT,T,36610,10610,10810,20230706,32,32,32,368881,T103,A,0657A,,NY,F,231-33,W 142nd St,,0,408,J3,,YYYYYYY,,,BK,,2023,,0,I,70A-Reg. Sticker Expired (NYS),,,
9068643230,KAG7203,NY,OMS,07/19/2023,71,4DSD,HYUND,T,37030,0,0,20230930,67,67,67,355542,T302,R,0700A,,K,I,E,E 51st St,35ft S/of Snyder Ave,0,408,J6,,YYYYYYY,,,WH,,2021,,0,C,71-Insp. Sticker Missing (NYS,,,
1491921286,HBN3394,NY,PAS,06/20/2023,51,SDN,LEXU,P,9640,25980,26070,20231025,40,40,40,967361,0040,0000,0207A,,BX,F,465,AUSTIN PL,,0,408,E3,,BBBBBBB,ALL,ALL,GRAY,0,2004,-,0,,,,,
1488362774,TTJ5295,VA,PAS,06/11/2023,98,SDN,SUBAR,P,80330,86030,75430,0,77,77,77,973366,0077,0000,1207A,,K,F,1285,ST JOHN PLACE,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1491781464,A72SCD,NJ,PAS,06/18/2023,19,SUBN,JEEP,P,28790,9090,64290,20240520,114,114,114,975511,0114,0000,0133A,,Q,F,38-25,ASTORIA BLVD,,0,408,E2,,BBBBBBB,ALL,ALL,RD,0,2019,-,0,,,,,
1488386754,KVH1142,NY,PAS,06/14/2023,50,SUBN,JEEP,P,0,0,0,20240513,79,79,79,964139,0079,0000,1125P,,K,,,N/S WILLOUGHBY AVE,W/O SPENCER ST,0,408,F7,,BBBBBBB,ALL,ALL,WH,0,2022,-,0,,,,,
1488481556,JSC5733,99,PAS,06/13/2023,18,SDN,DODGE,P,36270,10410,24690,20240729,28,28,28,973649,0028,0000,0159P,,NY,F,5,W 125 ST,,0,408,99,,BBBBBBB,ALL,ALL,RED,0,2006,-,0,,,,,
1491570994,BLANKPLATE,99,999,07/11/2023,14,SDN,HONDA,P,0,40404,40404,20240515,5,5,5,968994,0005,0000,1203P,1200P,,F,43,BAYARD,,20230711,408,C,,YYYYYYB,0700A,0800A,GRY,0,2022,-,0,,,,,
1490879900,JMJ3499,NY,PAS,06/21/2023,51,SDN,AUDI,P,72330,40090,40830,20231209,88,88,88,961761,0088,0000,0716P,,,O,147,PRINCE ST,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2015,-,0,,,,,
2012297699,DJX8291,NY,PAS,07/17/2023,21,SUBN,TOYOT,S,64490,31230,61890,20240119,104,104,0,515350,QW05,,1157A,00000,Qns,F,435,STOCKHOLM STREET,,0,408,d1,,Y  Y,1130A,0100P,WH,,0,,0,,No Parking Street Cleaning,,,
2012629787,AK93KX,FL,PAS,07/14/2023,21,4DSD,HYUND,S,34220,19720,26820,20230731,42,42,0,631989,BX03,,0920A,00000,Bronx,O,1605,FULTON AVENUE,,0,408,d1,,Y  Y,0900A,1030A,RD,,0,,0,,No Parking Street Cleaning,,,
2012678610,KTD9042,NY,PAS,07/11/2023,21,4DSD,HONDA,S,6880,10780,10780,20231216,62,62,0,625050,KS11,,0746A,00000,Kings,O,8402,18 AVENUE,,0,408,d1,,Y,0730A,0800A,GY,,2016,,0,,No Parking Street Cleaning,,,
2011697116,LAE7249,NY,PAS,07/07/2023,21,2DSD,DODGE,S,34410,10410,13610,20241229,13,13,0,687632,MN05,,0611A,00000,NY,F,2,WEST 32 STREET,,0,408,d1,,Y  Y,0600A,0630A,BK,,2021,,0,,No Parking Street Cleaning,,,
2012535940,691170T,NJ,PAS,07/22/2023,85,DELV,INTER,S,0,0,0,20230816,45,45,0,0,BX10,,1138A,0730A,Bronx,,,W/S of BALCOM AVENUE,100' S/O WATERBURY,20230722,408,k5,,,,,WH,,0,,0,,Commercial Vehicle Storage 3 Hours,,,
2012761732,GRJ4008,NY,PAS,07/17/2023,45,4DSD,SUBAR,S,62720,27150,32520,20240729,46,46,0,612338,BX05,,0720A,00000,Bronx,F,2330,RYER AVENUE,,0,408,e1,,,,,GR,,2002,,0,,Traffic Lane,,,
2012799346,KTK4315,NY,PAS,07/11/2023,21,PICK,TOYOT,S,37830,38330,74230,20240211,67,67,0,556771,KN17,,0820A,00000,Kings,O,108,EAST 91 STREET,,0,408,d1,,Y  Y,0800A,0930A,GY,,2022,,0,,No Parking Street Cleaning,,,
4030774544,T21REJ,NJ,PAS,06/14/2023,5,SPOR,FORD,V,0,0,0,0,,0,0,0,,,0621P,,MN,,,EB W 14TH STREET @ 9,TH AVE,0,1111,C,T,,,,,,2022,,0,,BUS LANE VIOLATION,,,
2013256310,JCB6803,NY,PAS,07/27/2023,21,4DSD,KIA,S,26190,21520,50320,20240905,40,40,0,637002,BX01,,0739A,00000,Bronx,F,367,EAST 151 STREET,,0,408,d1,,Y  Y,0730A,0800A,WH,,2021,,0,,No Parking Street Cleaning,,,
4030885470,U10MJW,NJ,PAS,06/21/2023,5,UT,JEEP,V,0,0,0,0,,0,0,0,,,0648P,,BK,,,SB NOSTRAND AVE @ TI,LDEN AVE,0,1111,C,T,,,,,,2018,,0,,BUS LANE VIOLATION,,,
4031020284,KNS1788,NY,PAS,07/02/2023,5,SUBN,AUDI,V,0,0,0,0,,0,0,0,,,0146P,,MN,,,EB W 14TH STREET @ 5,TH AVE,0,1111,C,T,,,,BK,,2017,,0,,BUS LANE VIOLATION,,,
4030965751,JJB3558,NY,PAS,06/28/2023,5,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0934A,,BK,,,WB CHURCH AVE @ STRA,TFORD RD,0,1111,C,T,,,,GR,,2019,,0,,BUS LANE VIOLATION,,,
2013112890,T112515C,NY,OMT,07/28/2023,21,SUBN,ME/BE,S,73120,27000,27030,20240228,48,48,0,688077,BX11,,0946A,00000,Bronx,O,1997,WASHINGTON AVENUE,,0,408,d1,,Y  Y,0930A,1100A,BK,,2022,,0,,No Parking Street Cleaning,,,
4030892577,KVN5695,NY,PAS,06/22/2023,5,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1230P,,QN,,,EB JAMAICA AVE @ MER,RICK BLVD,0,1111,C,T,,,,BK,,2016,,0,,BUS LANE VIOLATION,,,
4030914524,302BF1,NY,MOT,06/23/2023,5,MCY,JIAJU,V,0,0,0,0,,0,0,0,,,1024A,,BK,,,NB UTICA AVE @ LENOX,RD,0,1111,C,T,,,,BL,,2023,,0,,BUS LANE VIOLATION,,,
4030952884,T778550C,NY,OMT,06/25/2023,5,SUBN,MITSU,V,0,0,0,0,,0,0,0,,,0842P,,MN,,,EB E 23RD ST @ 3RD A,VE,0,1111,C,T,,,,BK,,2020,,0,,BUS LANE VIOLATION,,,
4031144933,R3DR1D3R,NY,SRF,07/12/2023,5,2DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0534P,,BK,,,NB ROGERS AVE @ ERAS,MUS ST,0,1111,C,T,,,,RD,,2023,,0,,BUS LANE VIOLATION,,,
4848226089,STKR75,NY,ORG,06/25/2023,36,PICK,RAM,V,0,0,0,0,,0,0,0,,,0323P,,MN,,,NB PARK AVE @ E 83RD,ST,0,1180,B,T,,,,GY,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4848353762,GNS3016,NY,PAS,06/28/2023,36,SUBN,JEEP,V,10350,40404,40404,0,,0,0,0,,,0348P,,BK,,,NB 4TH AVE @ 5TH ST,,0,1180,B,T,,,,GY,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4848199645,KSV4083,NY,PAS,06/25/2023,36,CONV,INFIN,V,0,0,0,0,,0,0,0,,,0745A,,BX,,,NB PAUL AVE @ W 205T,H ST,0,1180,B,T,,,,GY,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4848460578,2W40H,NY,OMT,06/25/2023,36,TAXI,FORD,V,0,0,0,0,,0,0,0,,,0702P,,QN,,,WB MELBOURNE @ 147TH,ST,0,1180,B,T,,,,YW,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4848621288,CVD7442,NY,PAS,06/27/2023,36,2DSD,HONDA,V,10210,40404,40404,0,,0,0,0,,,0326P,,BK,,,SB 3RD AVE @ 31ST ST,,0,1180,B,T,,,,GY,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4848838060,KLZ3934,NY,PAS,06/30/2023,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0431A,,QN,,,SB SPRINGFIELD BLVD,@ 143RD AVE,0,1180,B,T,,,,BK,,2023,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4848652339,699WEM,CT,PAS,06/28/2023,36,SPOR,HONDA,V,0,0,0,0,,0,0,0,,,0131P,,BX,,,SB THROGS NECK EXPWY,@ SCHLEY AVE,0,1180,B,T,,,,,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4848631646,S82RJJ,NJ,PAS,06/28/2023,36,SEDA,HONDA,V,0,0,0,0,,0,0,0,,,0615A,,BK,,,SB ADAMS ST @ JOHNSO,N ST,0,1180,B,T,,,,,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4848635184,7FHT57,MO,PAS,06/28/2023,36,PICK,RAM,V,0,0,0,0,,0,0,0,,,0803A,,BX,,,EB CROSS BRONX EXPWY,EXT. @ LAFAYETTE AV,0,1180,B,T,,,,,,2023,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4848484236,ABD6129,WI,PAS,06/26/2023,36,SPOR,,V,0,0,0,0,,0,0,0,,,0930A,,BX,,,SB UNIONPORT RD @ AR,CHER RD,0,1180,B,T,,,,BLACK,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4848516316,XLAL61,NJ,PAS,06/26/2023,36,VAN,FRUEH,V,0,0,0,0,,0,0,0,,,0956P,,BX,,,NB EDGEWATER RD @ SE,NECA AVE,0,1180,B,T,,,,,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4848882760,25618ND,NY,COM,06/30/2023,36,REFG,ISUZU,V,0,0,0,0,,0,0,0,,,0106P,,QN,,,WB LINDEN BLVD @ AMB,ER ST,0,1180,B,T,,,,WH,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4848640350,T692094C,NY,OMT,06/28/2023,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0958A,,BK,,,WB SHORE PKWY @ KNAP,P ST,0,1180,B,T,,,,GY,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4848586197,KVP2677,NY,PAS,06/28/2023,36,CONV,FORD,V,0,0,0,0,,0,0,0,,,0644A,,BX,,,NB GRAND CONCOURSE @,E 150TH ST,0,1180,B,T,,,,BK,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4848984075,JAE7937,NY,PAS,07/01/2023,36,4DSD,HONDA,V,10210,40404,40404,0,,0,0,0,,,0830A,,BK,,,SB 3RD AVE @ 31ST ST,,0,1180,B,T,,,,BK,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849043550,35UA72,NY,MOT,06/29/2023,36,MCY,HARLE,V,0,0,0,0,,0,0,0,,,1036P,,BX,,,EB BRUCKNER BLVD @ W,HITE PLAINS RD,0,1180,B,T,,,,WH,,2002,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4848958386,JRR1042,NY,PAS,07/01/2023,36,2DSD,NISSA,V,0,0,0,0,,0,0,0,,,0218A,,BK,,,SB MARCY AVE @ S 1ST,ST,0,1180,B,T,,,,GY,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849163520,KYB6805,NY,PAS,07/02/2023,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0515A,,QN,,,SB PARSONS BLVD @ 25,TH DR,0,1180,B,T,,,,BK,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849010246,LAC7033,NY,PAS,07/01/2023,36,SUBN,AUDI,V,0,0,0,0,,0,0,0,,,1239P,,BK,,,SB EASTERN PKWY @ TR,UXTON ST,0,1180,B,T,,,,GY,,2023,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849229852,Y202801C,NY,OMT,07/02/2023,36,TAXI,NISSA,V,0,0,0,0,,0,0,0,,,0555P,,QN,,,WB NORTHERN BLVD @ S,TEINWAY ST,0,1180,B,T,,,,YW,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849072100,J877CH,NY,PAS,07/01/2023,36,4DSD,AUDI,V,0,0,0,0,,0,0,0,,,0202P,,QN,,,WB HORACE HARDING EX,PWY @ 250TH ST,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849212116,A50HBH,NJ,PAS,07/02/2023,36,SPOR,NISSA,V,0,0,0,0,,0,0,0,,,1245P,,BK,,,SB PENNSYLVANIA AVE,@ SCHROEDERS AVE,0,1180,B,T,,,,,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849276775,LAE4904,NY,PAS,07/03/2023,36,PICK,TOYOT,V,0,0,0,0,,0,0,0,,,1136A,,QN,,,WB ATLANTIC AVE @ 10,4TH ST,0,1180,B,T,,,,WH,,2023,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849297444,U92SEU,NJ,PAS,07/03/2023,36,SPOR,FORD,V,0,0,0,0,,0,0,0,,,0525P,,QN,,,NB VAN DAM ST @ 48TH,AVE,0,1180,B,T,,,,,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849623256,KTL9509,NY,PAS,07/01/2023,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0913A,,BX,,,EB E TREMONT AVE @ B,RYANT AVE,0,1180,B,T,,,,WH,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849588487,GVM8840,NY,PAS,06/29/2023,36,4DSD,TOYOT,V,18110,40404,40404,0,,0,0,0,,,1031A,,BK,,,SB E 56TH ST @ AVE N,,0,1180,B,T,,,,GY,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849462029,MFG7683,PA,PAS,07/04/2023,36,SDN,HYUND,V,0,0,0,0,,0,0,0,,,1021A,,QN,,,WB ELIOT AVE @ 63RD,ST,0,1180,B,T,,,,,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849529562,T732896C,NY,OMT,07/05/2023,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,0405A,,QN,,,EB HORACE HARDING EX,PRESSWAY @ PECK AVE,0,1180,B,T,,,,BK,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849316402,LCB6629,NY,PAS,06/30/2023,36,SUBN,MITSU,V,0,0,0,0,,0,0,0,,,1142A,,BK,,,SB ROCKAWAY PKWY @ S,CHENCK ST,0,1180,B,T,,,,RD,,2023,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849669669,KMU7788,NY,PAS,07/01/2023,36,SUBN,BMW,V,0,0,0,0,,0,0,0,,,1142P,,BK,,,EB TILLARY ST @ JAY,ST,0,1180,B,T,,,,GY,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849968030,LAL4735,NY,OMS,07/03/2023,36,SUBN,HONDA,V,0,0,0,0,,0,0,0,,,0356P,,QN,,,WB ASTORIA BLVD N @,42ND ST,0,1180,B,T,,,,GY,,2023,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849732008,T730479C,NY,OMT,07/03/2023,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1226A,,BK,,,WB OLD FULTON ST @ H,ENRY ST,0,1180,B,T,,,,GY,,2019,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849823105,9FWZ152,CA,PAS,07/04/2023,36,UT,HONDA,V,0,0,0,0,,0,0,0,,,0332A,,BK,,,WB WINTHROP ST @ BRO,OKLYN AVE,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849879639,5154167,NH,PAS,07/04/2023,36,4DSE,KIA,V,0,0,0,0,,0,0,0,,,0318P,,BK,,,EB CLARENDON RD @ E,46TH ST,0,1180,B,T,,,,GRY,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849807860,T750460C,NY,OMT,07/03/2023,36,4DSD,CADIL,V,0,0,0,0,,0,0,0,,,0908P,,MN,,,NB 6TH AVE @ W 25TH,ST,0,1180,B,T,,,,BK,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849939235,563DDD,NY,SPO,07/05/2023,36,SUBN,LEXUS,V,0,0,0,0,,0,0,0,,,0917A,,QN,,,SB WOODHAVEN BLVD @,FURMANVILLE AVE,0,1180,B,T,,,,GY,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849683320,AV07186,CT,PAS,07/02/2023,36,SEDA,VOLVO,V,0,0,0,0,,0,0,0,,,0732A,,QN,,,EB WHITESTONE EXPWY,@ FARRINGTON ST,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849848680,KSX1390,NY,PAS,07/04/2023,36,4DSD,MAZDA,V,0,0,0,0,,0,0,0,,,1027A,,QN,,,WB ASTORIA BLVD N @,42ND ST,0,1180,B,T,,,,BL,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849903812,NOPOBIMO,NY,SRF,07/04/2023,36,SUBN,HYUND,V,0,0,0,0,,0,0,0,,,0649P,,QN,,,WB NORTHERN BLVD @ F,RANCIS LEWIS BLVD,0,1180,B,T,,,,BK,,2018,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849759208,GST4671,NY,PAS,07/03/2023,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1203P,,BK,,,SB ROCKAWAY PKWY @ S,CHENCK ST,0,1180,B,T,,,,WH,,2008,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849815856,MFG2107,PA,PAS,07/03/2023,36,SDN,BMW,V,0,0,0,0,,0,0,0,,,1152P,,QN,,,SB FRANCIS LEWIS BLV,D @ 114TH DR,0,1180,B,T,,,,,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4850096979,DAMB,NY,SRF,07/06/2023,36,SUBN,INFIN,V,0,0,0,0,,0,0,0,,,0335A,,BK,,,SB ROCKAWAY PKWY @ S,CHENCK ST,0,1180,B,T,,,,WH,,2017,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4850206750,KZX4394,NY,PAS,07/07/2023,36,4DSD,BMW,V,0,0,0,0,,0,0,0,,,0839A,,ST,,,WB GOETHALS RD N @ J,ULES DR,0,1180,B,T,,,,BK,,2006,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4850026709,KPD5324,NY,PAS,07/05/2023,36,SUBN,TOYOT,V,0,0,0,0,,0,0,0,,,1026A,,MN,,,EB W 57TH ST @ 10TH,AVE,0,1180,B,T,,,,RD,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849973565,R87RUN,NJ,PAS,07/03/2023,36,SPOR,CHEVR,V,0,0,0,0,,0,0,0,,,1108P,,MN,,,NB AMSTERDAM AVE @ W,62ND ST,0,1180,B,T,,,,,,2023,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4849978435,HAV6273,NY,PAS,07/04/2023,36,CONV,VOLKS,V,0,0,0,0,,0,0,0,,,1010A,,MN,,,NB 12TH AVE @ 23RD S,T,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4850107291,HPB7690,NY,PAS,07/06/2023,36,SUBN,CHEVR,V,0,0,0,0,,0,0,0,,,0631A,,QN,,,WB N CONDUIT AVE @ 8,8TH ST,0,1180,B,T,,,,GY,,2005,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4850217140,KGY9776,NY,PAS,07/07/2023,36,PICK,RAM,V,0,0,0,0,,0,0,0,,,1109A,,QN,,,NB HOOK CREEK BLVD @,S CONDUIT AVE,0,1180,B,T,,,,GY,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4850200813,P10RXT,NJ,PAS,07/07/2023,36,PICK,TOYOT,V,0,0,0,0,,0,0,0,,,0703A,,MN,,,NB 10TH AVE @ W 201S,T ST,0,1180,B,T,,,,,,2023,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4850314570,JGP3309,NY,PAS,06/28/2023,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0715A,,MN,,,SB WEST ST @ WARREN,ST,0,1180,B,T,,,,RD,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4850480019,JKY8806,NY,PAS,07/08/2023,36,SUBN,ACURA,V,0,0,0,0,,0,0,0,,,0819P,,ST,,,WB TYSENS LN @ ISORA,PL,0,1180,B,T,,,,WH,,2020,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
